"UNITID","NUMBRANCH","HBCU","PBI","ANNHI","TRIBAL","AANAPII","HSI","NANTI","MENONLY","WOMENONLY","ADM_RATE","ADM_RATE_ALL","SATVR25","SATVR75","SATMT25","SATMT75","SATVRMID","SATMTMID","ACTCM25","ACTCM75","ACTEN25","ACTEN75","ACTMT25","ACTMT75","ACTCMMID","ACTENMID","ACTMTMID","SAT_AVG","SAT_AVG_ALL","CIP01BACHL","CIP03BACHL","CIP04BACHL","CIP05BACHL","CIP09BACHL","CIP10BACHL","CIP11BACHL","CIP12BACHL","CIP13BACHL","CIP14BACHL","CIP15BACHL","CIP16BACHL","CIP19BACHL","CIP22BACHL","CIP23BACHL","CIP24BACHL","CIP25BACHL","CIP26BACHL","CIP27BACHL","CIP29BACHL","CIP30BACHL","CIP31BACHL","CIP38BACHL","CIP39BACHL","CIP40BACHL","CIP41BACHL","CIP42BACHL","CIP43BACHL","CIP44BACHL","CIP45BACHL","CIP46BACHL","CIP47BACHL","CIP48BACHL","CIP49BACHL","CIP50BACHL","CIP51BACHL","CIP52BACHL","CIP54BACHL","DISTANCEONLY","UGDS","UGDS_WHITE","UGDS_BLACK","UGDS_HISP","UGDS_ASIAN","UGDS_AIAN","UGDS_NHPI","UGDS_2MOR","UGDS_NRA","UGDS_UNKN","COSTT4_A","TUITIONFEE_IN","TUITIONFEE_OUT","TUITFTE","INEXPFTE","AVGFACSAL","PFTFAC","UG25ABV","COMP_ORIG_YR2_RT","COMP_ORIG_YR3_RT","COMP_ORIG_YR4_RT","COMP_ORIG_YR6_RT","COMP_ORIG_YR8_RT","OPEFLAG","ADMCON7","UGDS_MEN","UGDS_WOMEN","MD_EARN_WNE_P6","PCT25_EARN_WNE_P6","PCT75_EARN_WNE_P6","COUNT_NWNE_1YR","COUNT_WNE_1YR","BOOKSUPPLY","ROOMBOARD_ON","OTHEREXPENSE_ON","ROOMBOARD_OFF","OTHEREXPENSE_OFF","C150_4","OVERALL_YR6_N","NPT4","NPT41","NPT42","NPT43","NPT44","NPT45","GPA_BOTTOM_TEN_PERCENT","COST_INSTATE_ONCAMPUS","COST_INSTATE_OFFCAMPUS","COST_OUTSTATE_ONCAMPUS","COST_OUTSTATE_OFFCAMPUS","FINAID1","FINAID2","FINAID3","FINAID4","FINAID5","STABBR.AK","STABBR.AL","STABBR.AR","STABBR.AS","STABBR.AZ","STABBR.CA","STABBR.CO","STABBR.CT","STABBR.DC","STABBR.DE","STABBR.FL","STABBR.GA","STABBR.GU","STABBR.HI","STABBR.IA","STABBR.ID","STABBR.IL","STABBR.IN","STABBR.KS","STABBR.KY","STABBR.LA","STABBR.MA","STABBR.MD","STABBR.ME","STABBR.MH","STABBR.MI","STABBR.MN","STABBR.MO","STABBR.MP","STABBR.MS","STABBR.MT","STABBR.NC","STABBR.ND","STABBR.NE","STABBR.NH","STABBR.NJ","STABBR.NM","STABBR.NV","STABBR.NY","STABBR.OH","STABBR.OK","STABBR.OR","STABBR.PA","STABBR.PR","STABBR.RI","STABBR.SC","STABBR.SD","STABBR.TN","STABBR.TX","STABBR.UT","STABBR.VA","STABBR.VI","STABBR.VT","STABBR.WA","STABBR.WI","STABBR.WV","STABBR.WY","CONTROL.1","CONTROL.2","CONTROL.3","REGION.0","REGION.1","REGION.2","REGION.3","REGION.4","REGION.5","REGION.6","REGION.7","REGION.8","REGION.9","LOCALE..","LOCALE.1","LOCALE.2","LOCALE.3","LOCALE.4","CCBASIC..2","CCBASIC.1","CCBASIC.4","CCBASIC.5","CCBASIC.10","CCBASIC.14","CCBASIC.15","CCBASIC.16","CCBASIC.17","CCBASIC.18","CCBASIC.19","CCBASIC.20","CCBASIC.21","CCBASIC.22","CCBASIC.23","CCBASIC.24","CCBASIC.25","CCBASIC.26","CCBASIC.27","CCBASIC.28","CCBASIC.29","CCBASIC.30","CCBASIC.31","CCBASIC.32","CCBASIC.33","RELAFFIL..1","RELAFFIL.22","RELAFFIL.24","RELAFFIL.27","RELAFFIL.28","RELAFFIL.30","RELAFFIL.33","RELAFFIL.34","RELAFFIL.35","RELAFFIL.37","RELAFFIL.38","RELAFFIL.39","RELAFFIL.41","RELAFFIL.42","RELAFFIL.43","RELAFFIL.44","RELAFFIL.47","RELAFFIL.48","RELAFFIL.49","RELAFFIL.50","RELAFFIL.51","RELAFFIL.52","RELAFFIL.54","RELAFFIL.55","RELAFFIL.57","RELAFFIL.58","RELAFFIL.59","RELAFFIL.60","RELAFFIL.61","RELAFFIL.64","RELAFFIL.65","RELAFFIL.66","RELAFFIL.67","RELAFFIL.68","RELAFFIL.69","RELAFFIL.71","RELAFFIL.73","RELAFFIL.74","RELAFFIL.75","RELAFFIL.76","RELAFFIL.78","RELAFFIL.79","RELAFFIL.80","RELAFFIL.81","RELAFFIL.84","RELAFFIL.87","RELAFFIL.88","RELAFFIL.89","RELAFFIL.91","RELAFFIL.94","RELAFFIL.95","RELAFFIL.97","RELAFFIL.99","RELAFFIL.100","RELAFFIL.102","RELAFFIL.103","RELAFFIL.105","RELAFFIL.107","RELAFFIL.108","OPEFLAG.1","OPEFLAG.2","OPEFLAG.3","OPEFLAG.5","OPEFLAG.7","CLIMATE_ZONE.Af","CLIMATE_ZONE.Am","CLIMATE_ZONE.As","CLIMATE_ZONE.Aw","CLIMATE_ZONE.BSh","CLIMATE_ZONE.BSk","CLIMATE_ZONE.BWh","CLIMATE_ZONE.BWk","CLIMATE_ZONE.Cfa","CLIMATE_ZONE.Cfb","CLIMATE_ZONE.Csa","CLIMATE_ZONE.Csb","CLIMATE_ZONE.Dfa","CLIMATE_ZONE.Dfb","CLIMATE_ZONE.Dfc","CLIMATE_ZONE.Dwa","SELECT","TEACH_QUAL"
140951,-0.214625642,0,0,0,0,0,0,0,0,0,1.375600911,1.378986239,0.628406074,0.637097262,0.149966438,-0.019113878,0.650966453,0.060846825,0.357335914,0.505794941,0.524193956,0.876225778,-0.140080228,0.411292592,0.361905521,0.637776816,0.053977,0.352767996,0.27754739,1,0,1,0,2,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.992680587,0.06507045,-0.172487087,-0.388560619,0.178300779,-0.083881587,-0.031992629,-1.141628595,1.754077244,-0.144209108,1.452412126,1.160458723,1.028030445,1.653387989,-0.174518792,0.707297486,0.769787185,-0.72911356,-0.720837664,0.491836506,0.836213828,0.812028954,0.75153536,1,1,-0.583813541,0.624705039,-0.278797087,-0.561820328,-0.123900215,0.393624349,0.172238401,1.591714645,1.543797183,0.278397923,0.408061742,-0.125091244,0.864527267,-0.068777572,2.86243132,3.3007922,3.355068586,3.192968436,3.119529016,2.283779315,0.757441098,1.408285456,1.230335605,1.284147684,1.092929875,-0.131606054,-0.133743754,-0.045911694,-0.017550258,0.286202294,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1165128969,0.49621687135
140960,-0.214625642,1,0,0,0,0,0,0,0,0,-1.857278031,-1.86855145,-0.910676482,-1.70159493,-1.088056921,-1.721685964,-1.277959566,-1.433862207,-1.141353188,-2.022604799,-1.058583803,-1.525791279,-1.100576113,-2.161537703,-1.515649034,-1.265733611,-1.577716195,-1.558349952,-1.582123398,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,-0.128506614,-1.836059077,3.47148327,-0.279576666,-0.648783008,-0.134803511,-0.113003304,0.132653972,-0.304928783,-0.475252478,-1.028286239,-1.047798579,-0.616987851,-1.192552861,-0.423515578,-0.443277217,0.715848492,-0.573956361,-1.020541125,-1.484164076,-1.174086892,-1.08934165,-0.937841337,1,1,-0.213075527,0.260487009,-0.96519054,-0.912790024,-0.916099926,-0.261362187,-0.282334232,0.7183979,-0.896511283,-0.916673912,-0.826787958,-0.779618947,-1.082772109,-0.117081268,-1.063279905,-0.874303924,-0.915186181,-0.75369928,-0.862611188,-1.103569499,-0.965202081,-1.158852425,-1.237543836,-0.767520897,-0.833385843,-0.724473904,-0.712197128,-0.832822142,-0.82891534,-0.702315969,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.1150760217,-0.2644679509
140988,-0.214625642,0,0,0,0,0,0,0,0,0,-0.459164861,-0.464098857,-0.910676482,-0.851161405,-0.557475481,-0.700142712,-0.871869878,-0.642545661,-0.541877547,-0.758404929,-0.79478751,-0.725118927,-0.780410818,-0.875122556,-0.576871756,-0.721873489,-0.925038917,-0.762859232,-0.808047232,0,0,0,0,2,0,2,0,2,0,0,2,0,0,2,2,0,2,2,0,2,2,2,2,2,0,2,2,2,2,0,0,0,0,2,2,2,2,0,-0.407992089,0.288511475,0.53827733,-0.422650386,-0.524420772,-0.129298438,-0.099501525,-0.096318677,-0.172289622,-0.309071344,0.046660368,0.087816111,-0.15321469,-0.372402344,-0.452607684,-0.660882654,-0.071000424,-0.344838218,-0.185284365,-0.093114626,-0.336885871,-0.27755344,-0.503575326,1,1,0.110267002,-0.057169058,-0.253195875,-0.264365836,-0.321283707,-0.297750328,-0.383096746,-0.024850393,-0.356345706,-0.908727956,0.013535078,1.422616703,-0.709834195,-0.281492736,0.026183954,0.38834438,0.107723029,0.25527813,-0.160337587,-0.381826696,-0.40821412,-0.058588922,0.255693577,-0.280688737,0.042721742,-0.162045095,-0.004262235,-0.089163594,0.162304942,0.452309277,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.1465202269,-0.520331577
141060,-0.214625642,1,0,0,0,0,0,0,0,1,-1.329376893,-1.338256665,1.013176713,0.424488881,0.326826918,-0.019113878,0.752488875,0.148770886,0.657073734,0.189744974,0.524193956,0.34244421,0.180085067,0.089688805,0.361905521,0.365846755,0.053977,0.401273527,0.324747157,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,-0.289084196,-1.953045876,4.339095259,-0.770779221,-0.654776368,0.031724944,-0.121104371,-1.065304378,-0.428890614,-0.550429658,1.19850819,0.607028409,0.418566623,0.634230361,0.34887544,0.465347207,0.195412989,-0.957025818,-0.919102342,1.062055707,0.843992769,1.015576307,1.084524225,1,1,-2.260033851,2.271446505,0.088595907,-0.191613809,0.197114534,-0.27500774,-0.411466774,3.319766927,1.272065537,2.937114919,1.229002327,1.693886905,1.097553774,-0.291690183,2.886158727,3.249737858,3.366472551,3.193631451,2.893690046,2.583434892,0.326780303,1.122001509,1.152247208,0.978744881,1.008787115,-0.402637614,-0.440776898,-0.358802639,-0.214197431,-0.444176738,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6302232116,0.39573913255
141167,-0.214625642,0,0,0,0,1,0,0,0,0,-1.608277788,-1.618422172,-0.52192988,-0.591495703,-0.424712214,-0.596626329,-0.611431025,-0.544891337,-0.411991158,-0.497136956,-0.502852945,-0.46534523,-0.492262052,-0.294091714,-0.418322705,-0.478949301,-0.383316776,-0.470597236,-0.543476809,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,2,2,2,2,0,0,0,0,0,2,2,0,0,-0.450440649,-1.223288994,-0.218342856,-0.576054339,1.923867103,-0.148566193,-0.121104371,-1.144947039,-0.311126874,5.735437688,-0.349414923,-0.283049816,-0.561629913,0.471174418,-0.162038191,-0.914069015,-0.858942691,0.144751077,0.951716727,-0.389446713,-0.623495524,-0.623582957,-0.459197605,1,2,-0.141455683,0.190126707,-0.162967216,-0.01377552,0.063708884,-0.361429575,-0.470163384,1.461646193,-1.134606244,-0.876944131,-1.590206431,-0.915525862,-0.249511341,-0.326755088,0.450223256,1.123213527,0.840096319,1.035515096,-0.484149848,0.106121071,-0.965202081,-0.486383683,-0.658545353,-0.737052847,-0.94240011,-1.040178589,-0.878097615,-1.024714374,-0.162257554,-0.706997749,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.1901148051,-0.7177923604
141185,-0.214625642,0,0,0,0,0,0,0,0,0,-0.487003398,-0.492063621,-0.718291163,-0.213336262,-0.911196441,-0.870399921,-0.46578019,-0.906317843,-1.141353188,-1.074454896,-1.322380096,-0.458228143,-0.780410818,-0.875122556,-1.202723275,-0.99380355,-0.925038917,-0.956881359,-0.996846297,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,2,0,1,0,0,1,2,1,2,0,0,2,2,0,0,0,0,0,0,1,1,2,1,0,-0.452387831,0.849747181,-0.215216326,-0.488247362,0.086902027,-0.099020537,-0.058996187,-0.063134235,-0.436328324,-0.520095007,0.205226592,0.14341185,-0.091990014,-0.395596646,-0.521426774,-0.641032244,-1.265669597,-0.737152793,-0.35292121,-0.091063551,-0.111280961,0.007493592,0.006294486,1,1,0.109740386,-0.056651703,-0.782391647,-0.814252468,-1.047195264,-0.347784022,-0.466576369,-0.39647454,-0.654459065,1.684832198,-1.115649002,0.976298394,-0.291055001,-0.330333139,0.371288516,0.74350502,0.87006488,0.155825763,0.303718699,-0.00135525,-0.534541286,0.124470303,0.007384177,-0.085404296,-0.224839623,-0.173505358,-0.237724668,0.163113774,0.083201579,0.355894542,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.2265598139,-0.70482647945
141237,-0.214625642,0,0,0,0,0,0,0,0,0,1.282805789,1.285770359,-0.718291163,-0.425944643,-0.734335961,-0.700142712,-0.567302612,-0.730469721,-0.841615367,-0.442354961,-0.79478751,-0.458228143,-0.780410818,-0.553518769,-0.576871756,-0.721873489,-0.598700278,-0.714353701,-0.760847466,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,2,0,0,2,2,0,0,0,0,0,0,1,1,2,1,0,-0.461215055,1.00058868,-0.407497902,-0.568823176,-0.605331142,-0.093515464,-0.121104371,-1.144947039,-0.163612294,0.415003598,-0.089695449,0.002578417,-0.247082498,-0.512263984,-0.596574057,-1.200214546,1.369672926,-0.946172854,-0.847942953,-0.979535532,-0.571037308,-0.353107109,-0.368548378,1,1,0.03390761,0.01784744,-0.42342832,0.040865243,-0.406705974,-0.37052661,-0.478315691,0.7183979,-0.866831855,0.156030195,-0.798652142,-0.208809904,-0.598573588,-0.337847047,-0.154003384,0.052508658,0.139017632,-0.077820997,-0.430554244,-0.427395426,-0.534541286,-0.123589105,-0.16348702,-0.350029816,-0.408958834,-0.135182824,-0.183059579,-0.065710099,0.149793275,0.261083155,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.7599100079,-0.66382130295
141264,-0.214625642,0,0,0,0,0,0,0,0,0,-0.621556324,-0.627226647,0.051250115,-0.425944643,-0.380615001,-0.870399921,-0.161212924,-0.642545661,-0.242139727,-0.758404929,-0.267194924,-0.725118927,-0.460245523,-0.875122556,-0.576871756,-0.449943428,-0.598700278,-0.520331574,-0.572048401,0,0,0,0,1,0,1,0,1,0,2,2,0,2,1,1,0,1,1,0,0,1,2,0,1,0,2,2,0,1,0,0,0,0,1,1,2,1,0,0.519645255,-0.262191657,1.339711108,-0.384945037,-0.483965586,-0.133427243,-0.085999746,0.30521307,-0.33591924,-0.526689496,-0.772216943,-0.990427055,-0.509130129,-0.852292451,-0.341424862,-0.264998064,0.377638305,-0.420407009,-0.655420998,-1.07411682,-0.867018433,-0.986643662,-0.715874463,1,1,-0.375273408,0.419832397,-0.336712022,-0.21514822,-0.435732958,-0.17948887,-0.130049139,-0.024850393,-0.728327861,1.101599002,-0.455395188,0.438107011,-0.581383108,0.082931813,-0.622913327,-0.502560416,-0.488863507,-0.36159175,-0.578567656,-0.786784471,-0.534541286,-0.944031746,-0.986048481,-0.499349526,-0.520775524,-0.630163973,-0.644488626,-0.742815547,-0.6657698,-0.568275971,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.1860109061,-0.18770930815
141325,-0.214625642,0,0,0,0,0,0,0,0,1,-1.309271284,-1.318059891,-0.718291163,-0.638553024,-0.557475481,-1.040657129,-0.668825034,-0.818393782,-0.841615367,-1.074454896,-0.79478751,-0.992009711,-0.780410818,-1.518330129,-0.889797516,-0.99380355,-1.251377556,-0.908375827,-0.949646531,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,2,1,0,-0.488215974,-0.270843413,1.164104356,-0.487730851,-0.533410813,-0.116912024,-0.121104371,0.106106419,0.30496343,-0.347319383,0.024140623,0.197095205,-0.032871346,-0.343061552,0.128707086,-0.32492383,1.369672926,-0.00759239,-0.445536693,0.23709477,-1.456811172,-0.249811078,-0.110594474,1,1,-2.260033851,2.271446505,-0.987669652,-0.791229675,-0.867168724,-0.393269198,-0.506359626,0.061453121,-0.138696573,-1.035863258,-0.108386791,-1.024251394,-0.120582741,-0.356989623,-0.929607681,-0.755481798,-0.92327504,-0.785126228,-1.033010971,-0.971914301,-0.534541286,0.073531745,0.044734402,-0.139744676,-0.184593555,0.450823468,0.538798059,0.480573582,0.677834972,0.98782793,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0212390671000001,0.0426734124
141334,-0.214625642,0,0,0,0,0,0,0,0,0,-0.511748764,-0.516921189,-0.333520524,-0.851161405,-1.264917401,-1.551428755,-0.567302612,-1.433862207,-0.541877547,-1.074454896,-0.530991217,-0.992009711,-0.460245523,-1.196726343,-0.889797516,-0.721873489,-0.925038917,-1.024789103,-1.06292597,0,0,0,0,1,0,1,0,2,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,2,0,0,0,0,1,2,2,1,0,0.700603338,-0.237741039,1.277180514,-0.353437828,-0.51543073,-0.136179779,-0.091400457,0.16251997,-0.406577485,-0.368421749,-0.654483223,-1.003267348,-0.523270472,-0.765661733,-0.288074686,-0.299080843,0.736257727,-0.567926936,-0.595587136,-0.883572531,-0.348965617,-0.168996635,-0.07038774,1,1,-0.354735364,0.399655546,-0.227516611,-0.177083868,-0.381766463,0.034291457,0.218543505,0.532585827,-0.046360577,3.170726036,-0.020853142,1.853713437,-0.328778555,0.096886214,-0.369781832,-0.243632641,-0.182547682,-0.1872186,-0.336004751,-0.544336866,-0.534541286,-0.649561224,-0.71907849,-0.185213425,-0.233106772,-0.636003597,-0.674312609,-0.698040693,-0.660748671,-0.600877406,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.2191025435,-0.14102851825
141361,-0.214625642,0,0,0,0,0,0,0,0,0,-0.23594104,-0.239862878,-0.333520524,-0.638553024,-0.734335961,-0.870399921,-0.46578019,-0.818393782,-0.541877547,-0.758404929,-0.79478751,-0.725118927,-0.780410818,-0.875122556,-0.576871756,-0.721873489,-0.925038917,-0.74345702,-0.789167326,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,-0.44615685,0.552201978,-0.151122468,-0.514589455,-0.579859359,-0.133427243,-0.061696543,-0.159369116,0.596273735,-0.013638217,0.585278218,0.565707251,0.373061796,-0.549026953,-0.183044273,-0.65751183,-0.367298788,-0.99641806,-0.881435002,-0.463252242,-0.881133009,-0.888819255,-0.892845868,1,5,0.268778568,-0.21289296,-0.536916617,-0.477096448,-0.760005838,-0.347784022,-0.47538086,-2.254595273,0.278794038,0.115505818,-1.9941117,-0.055506904,-0.482537848,-0.316736543,-0.197464476,0.060734805,-0.128445146,-0.243177132,0.002951231,-0.739129462,-0.103880492,0.496128542,0.038268431,0.311074338,-0.191560846,0.656597227,0.764199956,0.860017627,0.776858224,1.730713086,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.00075748099999999,-0.49536298445
