UNITID,ROOM,APPLFEEU,ASSOC1,SPORT1,SPORT2,SPORT3,SPORT4,STUFACR
447148,2,125,-2,-2,-2,-2,-2,18
447166,2,125,-2,-2,-2,-2,-2,11
447175,2,125,-2,-2,-2,-2,-2,13
447263,2,0,0,2,2,2,2,15
447379,2,40,0,2,2,2,2,15
447403,2,50,-2,2,2,2,2,27
447421,2,0,0,2,2,2,2,7
447430,2,100,-2,-2,-2,-2,-2,13
447449,2,50,-2,-2,-2,-2,-2,12
447458,2,0,0,2,2,2,2,15
447467,2,0,-2,-2,-2,-2,-2,12
447582,2,0,0,2,2,2,2,15
447591,2,50,0,2,2,2,2,19
447607,2,0,-2,-2,-2,-2,-2,25
447616,2,0,-2,-2,-2,-2,-2,25
447689,1,30,0,2,2,1,2,19
447698,2,,0,2,2,2,2,
447704,2,50,-2,-2,-2,-2,-2,8
447713,2,100,0,2,2,2,2,7
447722,2,75,-2,-2,-2,-2,-2,10
447731,2,10,-2,-2,-2,-2,-2,21
447759,2,75,0,2,2,2,2,20
447768,2,75,0,2,2,2,2,43
447777,2,100,0,2,2,2,2,25
447795,2,25,-2,-2,-2,-2,-2,10
447801,2,,0,2,2,2,2,
447810,2,0,-2,-2,-2,-2,-2,14
447847,1,150,0,2,2,2,2,6
447865,2,150,-2,-2,-2,-2,-2,11
447874,1,100,-2,-2,-2,-2,-2,12
447883,2,0,-2,-2,-2,-2,-2,6
447892,2,0,-2,-2,-2,-2,-2,21
447908,2,0,-2,-2,-2,-2,-2,20
447917,2,25,-2,-2,-2,-2,-2,12
447935,2,25,0,2,2,2,2,15
447953,1,20,0,2,2,2,2,10
447962,2,20,-2,-2,-2,-2,-2,16
447971,2,100,-2,-2,-2,-2,-2,20
447980,2,100,-2,-2,-2,-2,-2,16
447999,2,0,0,2,2,2,2,10
448017,2,25,-2,-2,-2,-2,-2,10
448026,2,0,-2,2,2,2,2,10
448044,2,100,-2,-2,-2,-2,-2,3
448071,2,100,-2,-2,-2,-2,-2,16
448123,2,25,-2,-2,-2,-2,-2,10
448196,2,100,-2,-2,-2,-2,-2,16
448220,2,100,-2,-2,-2,-2,-2,15
448239,2,50,0,2,2,2,2,18
448248,2,40,-2,-2,-2,-2,-2,8
448257,2,100,-2,-2,-2,-2,-2,7
448275,2,25,-2,-2,-2,-2,-2,20
448336,-2,,-2,-2,-2,-2,-2,
448354,2,0,0,2,2,2,2,10
448381,-2,,-2,-2,-2,-2,-2,
448424,2,75,-2,-2,-2,-2,-2,9
448433,2,50,0,2,2,2,2,37
448594,2,0,0,2,2,2,2,30
448600,2,0,0,2,2,2,2,19
448619,2,0,-2,2,2,2,2,14
448637,-2,,-2,-2,-2,-2,-2,
448646,2,0,-2,-2,-2,-2,-2,18
448673,2,0,0,2,2,2,2,21
448691,2,,0,2,2,2,2,
448707,2,35,-2,-2,-2,-2,-2,25
448752,2,0,0,2,2,2,2,8
448761,2,0,0,2,2,2,2,10
448770,2,150,-2,2,2,2,2,21
448798,2,110,-2,-2,-2,-2,-2,18
448840,1,30,0,2,2,2,2,17
448859,2,0,0,2,2,2,2,10
448886,1,50,1,1,1,1,1,13
448895,2,0,-2,-2,-2,-2,-2,20
448983,2,20,-2,-2,-2,-2,-2,9
449038,2,0,0,2,2,2,2,27
449074,2,0,0,2,2,2,2,22
449083,2,25,0,2,2,2,2,12
449092,2,25,0,2,2,2,2,12
449135,2,0,0,2,2,2,2,15
449250,2,50,0,2,2,2,2,19
449311,2,100,-2,-2,-2,-2,-2,8
449320,2,0,-2,-2,-2,-2,-2,19
449339,2,0,0,2,2,2,2,21
449348,2,35,0,2,2,2,2,13
449357,2,0,-2,-2,-2,-2,-2,15
449366,1,100,-2,-2,-2,-2,-2,12
449384,2,25,0,2,2,2,2,10
449393,2,0,-2,-2,-2,-2,-2,16
449445,2,0,0,2,2,2,2,15
449454,2,0,-2,-2,-2,-2,-2,10
449463,2,100,-2,-2,-2,-2,-2,9
449472,2,100,-2,-2,-2,-2,-2,11
449481,2,,0,2,2,2,2,
449490,2,0,-2,-2,-2,-2,-2,10
449506,2,50,0,2,2,2,2,24
449524,2,50,0,2,2,2,2,14
449533,2,0,-2,-2,-2,-2,-2,24
449597,2,100,-2,-2,-2,-2,-2,5
449603,2,100,-2,-2,-2,-2,-2,14
449612,2,25,0,2,2,2,2,16
449658,1,0,0,2,2,2,2,18
449667,2,50,-2,-2,-2,-2,-2,4
449676,2,0,-2,2,2,2,2,11
449685,2,75,-2,-2,-2,-2,-2,20
449700,2,0,-2,-2,-2,-2,-2,30
449719,2,50,-2,-2,-2,-2,-2,14
449728,2,100,-2,2,2,2,2,25
449764,1,40,0,2,2,2,2,6
449773,2,100,-2,-2,-2,-2,-2,10
449782,2,100,-2,-2,-2,-2,-2,11
449807,2,100,-2,-2,-2,-2,-2,16
449816,2,40,-2,-2,-2,-2,-2,9
449834,2,0,0,2,2,2,2,
449861,2,20,0,2,2,2,2,15
449870,1,75,0,2,2,2,2,6
449889,2,50,0,2,2,2,2,9
449898,2,0,0,2,2,2,2,10
449904,2,0,-2,-2,-2,-2,-2,20
449922,2,,0,2,2,2,2,
449931,2,0,1,1,1,1,1,9
449959,2,100,-2,-2,-2,-2,-2,15
449968,2,100,-2,2,2,2,2,15
449977,2,100,-2,-2,-2,-2,-2,15
449986,2,75,-2,-2,-2,-2,-2,15
449995,2,50,-2,-2,-2,-2,-2,15
450021,2,0,-2,2,2,2,2,13
450058,2,125,0,2,2,2,2,18
450067,2,0,0,2,2,2,2,21
450119,2,0,-2,-2,-2,-2,-2,15
450128,2,,0,2,2,2,2,28
450298,2,0,0,2,2,2,2,113
450304,1,,0,2,2,2,2,
450377,2,0,0,2,2,2,2,71
450395,2,50,-2,2,2,2,2,7
450401,2,100,-2,-2,-2,-2,-2,14
450571,2,0,0,2,2,2,2,16
450599,2,100,-2,-2,-2,-2,-2,23
450605,2,125,-2,-2,-2,-2,-2,16
450614,2,125,-2,-2,-2,-2,-2,16
450632,2,50,-2,-2,-2,-2,-2,5
450641,2,100,-2,-2,-2,-2,-2,16
450650,2,0,-2,-2,-2,-2,-2,10
450711,2,25,-2,-2,-2,-2,-2,15
450720,2,25,-2,2,2,2,2,19
450933,2,0,0,2,2,2,2,41
450951,2,0,-2,-2,-2,-2,-2,11
450960,2,0,0,2,2,2,2,10
450979,2,0,0,2,2,2,2,20
450988,2,100,-2,-2,-2,-2,-2,26
451006,2,75,0,2,2,2,2,
451033,2,100,-2,-2,-2,-2,-2,5
451042,2,30,-2,-2,-2,-2,-2,10
451051,2,25,-2,-2,-2,-2,-2,7
451079,2,,0,2,2,2,2,
451097,2,100,-2,-2,-2,-2,-2,12
451103,2,100,0,2,2,2,2,17
451121,2,100,-2,-2,-2,-2,-2,12
451149,2,50,-2,-2,-2,-2,-2,20
451158,2,50,-2,-2,-2,-2,-2,25
451167,2,50,-2,-2,-2,-2,-2,13
451194,2,50,-2,-2,-2,-2,-2,7
451228,2,,-2,-2,-2,-2,-2,14
451237,2,150,-2,-2,-2,-2,-2,10
451255,2,50,-2,-2,-2,-2,-2,2
451264,2,0,-2,-2,-2,-2,-2,14
451282,2,0,-2,-2,-2,-2,-2,16
451291,2,,-2,-2,-2,-2,-2,5
451307,2,0,-2,-2,-2,-2,-2,20
451316,2,50,-2,-2,-2,-2,-2,12
451334,2,0,-2,-2,-2,-2,-2,15
451343,2,0,-2,-2,-2,-2,-2,19
451352,2,50,-2,-2,-2,-2,-2,16
451370,2,0,0,2,2,2,2,12
451398,1,0,0,2,2,2,2,23
451404,2,0,0,2,2,2,2,13
451413,2,50,-2,2,2,2,2,5
451459,2,25,-2,-2,-2,-2,-2,12
451468,2,0,-2,-2,-2,-2,-2,13
451477,2,0,0,2,2,2,2,30
451495,2,0,-2,-2,-2,-2,-2,22
451501,2,100,-2,-2,-2,-2,-2,18
451510,2,,0,2,2,2,2,
451529,2,100,-2,-2,-2,-2,-2,7
451547,2,25,-2,-2,-2,-2,-2,25
451556,2,0,0,2,2,2,2,18
451565,2,100,-2,-2,-2,-2,-2,12
451574,2,50,-2,-2,-2,-2,-2,9
451583,2,40,-2,-2,-2,-2,-2,8
451626,2,100,-2,-2,-2,-2,-2,9
451635,2,100,-2,-2,-2,-2,-2,10
451671,2,30,1,2,2,2,2,12
451714,2,100,-2,-2,-2,-2,-2,18
451741,2,30,0,2,2,2,2,20
451750,2,,0,2,2,2,2,16
451820,2,0,0,2,2,2,2,10
451857,2,0,0,2,2,2,2,12
451866,2,0,0,2,2,2,2,11
451875,2,0,0,2,2,2,2,
451884,2,0,0,2,2,2,2,
451909,2,100,0,2,2,2,2,
451918,2,100,-2,-2,-2,-2,-2,15
451927,1,40,0,2,2,2,2,11
452009,2,100,-2,2,2,2,2,13
452072,2,0,-2,-2,-2,-2,-2,15
452081,2,0,0,2,2,2,2,33
452106,2,20,-2,2,2,2,2,13
452124,2,25,0,2,2,2,2,18
452373,2,25,0,2,2,2,2,10
452540,2,0,-2,-2,-2,-2,-2,
452771,2,,-2,-2,-2,-2,-2,9
452780,2,,-2,-2,-2,-2,-2,9
452887,2,100,-2,-2,-2,-2,-2,16
452948,2,0,0,2,2,2,2,14
453163,2,0,0,2,2,2,2,86
453215,2,0,0,2,2,2,2,69
453297,2,0,-2,-2,-2,-2,-2,4
453756,2,0,-2,-2,-2,-2,-2,14
453792,2,100,0,2,2,2,2,20
454184,1,35,0,2,2,2,2,13
454218,-2,,-2,-2,-2,-2,-2,
454227,2,95,0,2,2,2,2,19
454236,2,95,0,2,2,2,2,8
454245,2,95,0,2,2,2,2,8
454306,2,0,0,2,2,2,2,17
454458,2,50,0,2,2,2,2,4
454537,2,0,-2,2,2,2,2,8
454546,2,0,-2,-2,-2,-2,-2,15
454555,2,0,-2,-2,-2,-2,-2,17
454573,2,0,-2,-2,-2,-2,-2,13
454582,2,50,0,2,2,2,2,2
454607,2,50,-2,-2,-2,-2,-2,14
454616,2,0,0,2,2,2,2,9
454652,2,100,-2,-2,-2,-2,-2,10
454689,2,75,0,2,2,2,2,15
454698,2,75,0,2,2,2,2,20
454722,2,0,-2,-2,-2,-2,-2,25
454759,2,50,-2,-2,-2,-2,-2,15
454768,2,100,-2,-2,-2,-2,-2,18
454777,2,75,-2,-2,-2,-2,-2,14
454786,2,100,0,2,2,2,2,14
454795,2,0,-2,-2,-2,-2,-2,40
454801,2,0,-2,-2,-2,-2,-2,14
454810,2,25,0,2,2,2,2,49
454829,2,0,0,2,2,2,2,10
454838,2,,0,2,2,2,2,
454847,2,100,-2,2,2,2,2,11
454856,2,100,0,2,2,2,2,16
454865,2,50,0,2,2,2,2,20
454874,2,100,-2,-2,-2,-2,-2,8
454917,2,0,-2,-2,-2,-2,-2,15
454926,2,100,-2,-2,-2,-2,-2,20
454935,2,100,-2,2,2,2,2,7
454944,2,100,-2,2,2,2,2,20
454953,2,100,-2,-2,-2,-2,-2,10
454962,2,100,-2,-2,-2,-2,-2,9
454971,2,0,-2,-2,-2,-2,-2,9
454980,2,0,-2,-2,-2,-2,-2,5
454999,2,0,-2,-2,-2,-2,-2,8
455008,2,0,-2,-2,-2,-2,-2,14
455026,2,100,-2,-2,-2,-2,-2,6
455062,2,100,-2,-2,-2,-2,-2,17
455071,2,100,-2,-2,-2,-2,-2,24
455080,2,100,-2,-2,-2,-2,-2,14
455099,2,,0,2,2,2,2,
455105,2,,-2,-2,-2,-2,-2,13
455114,2,0,0,2,2,2,2,22
455141,2,0,-2,-2,-2,-2,-2,13
455178,2,,0,2,2,2,2,
455187,2,100,-2,-2,-2,-2,-2,20
455196,2,50,0,2,2,2,2,23
455202,2,0,-2,2,2,2,2,15
455211,2,25,-2,2,2,2,2,9
455220,2,50,-2,-2,-2,-2,-2,12
455239,2,100,-2,-2,-2,-2,-2,8
455257,2,0,0,2,2,2,2,38
455275,2,0,-2,-2,-2,-2,-2,14
455284,2,0,-2,-2,-2,-2,-2,14
455327,2,0,-2,-2,-2,-2,-2,11
455336,2,0,0,2,2,2,2,20
455345,2,20,-2,-2,-2,-2,-2,
455354,2,100,-2,-2,-2,-2,-2,15
455381,2,50,-2,-2,-2,-2,-2,10
455406,2,,0,2,2,2,2,
455433,2,,0,2,2,2,2,
455460,2,0,-2,-2,-2,-2,-2,26
455479,2,0,0,2,2,2,2,14
455488,2,0,-2,-2,-2,-2,-2,35
455512,2,0,0,2,2,2,2,18
455558,2,0,-2,-2,-2,-2,-2,16
455628,2,0,0,2,2,2,2,20
455664,2,50,0,2,2,2,2,5
455707,2,0,-2,2,2,2,2,12
455725,2,50,-2,-2,-2,-2,-2,11
455734,2,100,-2,-2,-2,-2,-2,15
455761,2,75,-2,-2,-2,-2,-2,14
455770,1,25,0,2,2,1,1,13
455798,2,50,-2,-2,-2,-2,-2,12
455804,2,,0,2,2,2,2,
455813,2,,0,2,2,2,2,
455831,2,50,-2,-2,-2,-2,-2,10
455840,2,0,-2,-2,-2,-2,-2,5
455859,2,0,-2,-2,-2,-2,-2,19
455868,2,75,0,2,2,2,2,22
455877,2,100,-2,-2,-2,-2,-2,10
455886,2,0,-2,-2,-2,-2,-2,8
455895,2,0,-2,-2,-2,-2,-2,11
455901,2,100,-2,-2,-2,-2,-2,10
455910,2,50,-2,-2,-2,-2,-2,5
455929,2,100,-2,-2,-2,-2,-2,14
455956,2,35,0,2,2,2,2,23
455965,2,100,-2,-2,-2,-2,-2,20
455974,2,100,-2,-2,-2,-2,-2,15
455983,2,100,0,2,2,2,2,12
455992,1,,0,2,2,2,2,
456001,2,50,-2,-2,-2,-2,-2,10
456029,2,100,-2,-2,-2,-2,-2,20
456038,2,0,0,2,2,2,2,25
456065,2,50,-2,-2,-2,-2,-2,20
456074,2,50,-2,-2,-2,-2,-2,20
456126,2,125,-2,-2,-2,-2,-2,11
456135,2,125,-2,-2,-2,-2,-2,17
456153,2,0,0,2,2,2,2,15
456180,2,0,0,2,2,2,2,3
456205,2,40,0,2,2,2,2,26
456214,2,40,-2,-2,-2,-2,-2,17
456287,2,50,-2,2,2,2,2,12
456454,2,0,0,2,2,2,2,17
456481,2,30,0,2,2,2,2,7
456490,2,30,0,2,2,2,2,5
456506,2,0,0,2,2,2,2,20
456515,2,0,-2,-2,-2,-2,-2,16
456542,2,,0,2,2,2,2,
456551,2,100,-2,2,2,2,2,9
456560,2,0,-2,-2,-2,-2,-2,10
456579,2,40,0,2,2,2,2,21
456588,2,100,-2,-2,-2,-2,-2,12
456597,2,100,-2,-2,-2,-2,-2,16
456621,2,0,0,2,2,2,2,80
456825,2,50,-2,-2,-2,-2,-2,20
456922,2,40,-2,-2,-2,-2,-2,18
456931,2,40,-2,-2,-2,-2,-2,21
456959,1,30,0,2,2,2,2,15
456968,2,0,-2,2,2,2,2,20
456977,2,25,0,2,2,2,2,12
457031,2,0,-2,-2,-2,-2,-2,10
457077,2,0,-2,-2,-2,-2,-2,16
457086,2,75,0,2,2,2,2,15
457101,2,0,0,2,2,2,2,28
457110,2,0,0,2,2,2,2,24
457129,2,95,0,2,2,2,2,8
457174,2,0,-2,-2,-2,-2,-2,11
457192,2,40,-2,-2,-2,-2,-2,10
457208,2,35,-2,-2,-2,-2,-2,15
457226,2,50,0,2,2,2,2,6
457244,2,75,-2,-2,-2,-2,-2,16
457253,2,0,-2,-2,-2,-2,-2,17
457271,2,,0,2,2,2,2,
457299,2,50,0,2,2,2,2,25
457314,2,100,-2,-2,-2,-2,-2,10
457323,2,100,-2,-2,-2,-2,-2,20
457332,2,50,-2,-2,-2,-2,-2,6
457341,2,50,-2,-2,-2,-2,-2,13
457350,2,75,-2,2,2,2,2,15
457378,2,0,-2,-2,-2,-2,-2,10
457387,2,30,-2,2,2,2,2,13
457396,2,0,-2,-2,-2,-2,-2,12
457402,2,35,0,2,2,2,2,5
457411,2,25,-2,2,2,2,2,12
457420,2,0,-2,-2,-2,-2,-2,10
457439,2,0,-2,-2,-2,-2,-2,9
457448,2,0,-2,-2,-2,-2,-2,21
457466,2,0,-2,-2,-2,-2,-2,15
457475,2,50,-2,-2,-2,-2,-2,12
457484,1,0,0,2,2,2,2,10
457493,2,100,-2,-2,-2,-2,-2,13
457527,2,25,0,2,2,2,2,7
457536,2,0,0,2,2,2,2,22
457545,2,75,-2,-2,-2,-2,-2,15
457554,2,0,-2,-2,-2,-2,-2,8
457563,2,0,-2,-2,-2,-2,-2,10
457572,2,0,-2,-2,-2,-2,-2,16
457581,2,100,-2,-2,-2,-2,-2,16
457606,2,150,-2,-2,-2,-2,-2,15
457615,2,125,-2,-2,-2,-2,-2,10
457624,2,0,-2,-2,-2,-2,-2,8
457633,2,50,-2,-2,-2,-2,-2,7
457642,2,100,-2,-2,-2,-2,-2,23
457651,2,50,0,2,2,2,2,11
457679,2,25,-2,2,2,2,2,10
457688,2,0,0,2,2,2,2,11
457697,2,0,0,2,2,2,2,7
457703,2,5,-2,-2,-2,-2,-2,
457721,2,50,-2,-2,-2,-2,-2,7
457749,2,0,-2,-2,-2,-2,-2,12
457767,2,100,-2,-2,-2,-2,-2,20
457776,2,100,-2,-2,-2,-2,-2,20
457785,2,100,-2,-2,-2,-2,-2,3
457794,2,0,-2,-2,-2,-2,-2,18
457800,2,100,-2,2,2,2,2,25
457819,2,85,-2,-2,-2,-2,-2,9
457837,2,100,-2,-2,-2,-2,-2,10
457846,2,50,-2,-2,-2,-2,-2,7
457855,2,100,-2,-2,-2,-2,-2,10
457873,2,0,-2,-2,-2,-2,-2,4
457916,2,0,-2,2,2,2,2,10
457925,2,40,-2,2,2,2,2,2
457943,2,75,-2,-2,-2,-2,-2,4
457952,2,45,-2,-2,-2,-2,-2,15
457989,2,20,-2,-2,-2,-2,-2,10
457998,2,100,-2,-2,-2,-2,-2,20
458007,2,250,-2,-2,-2,-2,-2,15
458016,2,0,-2,-2,-2,-2,-2,
458034,2,100,0,2,2,2,2,10
458043,2,50,-2,-2,-2,-2,-2,20
458052,2,100,-2,-2,-2,-2,-2,6
458061,2,100,-2,-2,-2,-2,-2,50
458070,2,100,-2,-2,-2,-2,-2,12
458098,2,0,-2,-2,-2,-2,-2,12
458104,2,50,-2,-2,-2,-2,-2,15
458113,2,25,0,2,2,2,2,3
458122,2,0,-2,-2,-2,-2,-2,9
458131,2,0,-2,-2,-2,-2,-2,10
458140,2,100,0,2,2,2,2,7
458168,2,150,-2,2,2,2,2,9
458210,2,0,0,2,2,2,2,19
458229,2,0,0,2,2,2,2,19
458265,2,100,-2,-2,-2,-2,-2,19
458274,2,100,-2,-2,-2,-2,-2,15
458380,2,0,-2,-2,-2,-2,-2,17
458405,2,40,0,2,2,2,2,18
458423,2,100,-2,-2,-2,-2,-2,12
458441,2,40,0,2,2,2,2,25
458496,2,0,0,2,2,2,2,10
458575,-1,,-1,-1,-1,-1,-1,
458681,2,25,0,2,2,2,2,26
458803,2,125,-2,-2,-2,-2,-2,20
458812,2,125,-2,-2,-2,-2,-2,18
458821,2,125,-2,-2,-2,-2,-2,23
458830,2,125,-2,-2,-2,-2,-2,25
458849,2,125,-2,-2,-2,-2,-2,15
458858,2,125,-2,-2,-2,-2,-2,20
458867,2,125,-2,-2,-2,-2,-2,20
458885,2,0,0,2,2,2,2,67
458919,2,0,0,2,2,2,2,80
458955,2,0,0,2,2,2,2,95
458964,2,0,0,2,2,2,2,88
458973,2,0,0,2,2,2,2,44
458982,2,0,0,2,2,2,2,12
459000,2,125,-2,-2,-2,-2,-2,20
459019,2,125,-2,-2,-2,-2,-2,19
459046,2,125,-2,-2,-2,-2,-2,23
459055,2,125,-2,-2,-2,-2,-2,12
459064,2,125,-2,-2,-2,-2,-2,15
459116,2,0,-2,-2,-2,-2,-2,15
459125,2,100,-2,-2,-2,-2,-2,10
459161,2,100,-2,-2,-2,-2,-2,
459170,2,75,-2,-2,-2,-2,-2,10
459189,2,100,-2,-2,-2,-2,-2,15
459198,2,75,-2,-2,-2,-2,-2,15
459204,2,0,0,2,2,2,2,21
459213,2,100,0,2,2,2,2,15
459231,2,100,-2,-2,-2,-2,-2,20
459259,2,0,0,2,2,2,2,7
459268,2,0,0,2,2,2,2,7
459277,2,0,-2,2,2,2,2,16
459286,2,100,-2,-2,-2,-2,-2,15
459295,2,100,-2,-2,-2,-2,-2,13
459301,2,100,-2,-2,-2,-2,-2,17
459310,2,50,0,2,2,2,2,15
459329,2,25,-2,2,2,2,2,14
459347,2,100,-2,-2,-2,-2,-2,9
459374,2,50,-2,-2,-2,-2,-2,14
459392,2,200,-2,-2,-2,-2,-2,13
459408,2,25,-2,-2,-2,-2,-2,9
459417,2,40,0,2,2,2,2,8
459426,2,50,-2,-2,-2,-2,-2,9
459462,2,0,-2,-2,-2,-2,-2,15
459499,2,150,-2,-2,-2,-2,-2,6
459514,2,0,0,2,2,2,2,24
459523,2,65,-2,-2,-2,-2,-2,11
459532,2,0,-2,-2,-2,-2,-2,25
459541,2,50,-2,-2,-2,-2,-2,5
459550,2,,-2,2,2,2,2,17
459578,2,50,-2,-2,-2,-2,-2,12
459727,2,0,0,2,2,2,2,11
459736,2,,0,2,2,2,2,
459745,2,,0,2,2,2,2,
459824,2,0,0,2,2,2,2,12
459842,2,0,0,2,2,2,2,15
459851,2,0,0,2,2,2,2,12
459949,2,15,0,2,2,2,2,18
459958,2,0,0,2,2,2,2,27
459967,2,0,-2,-2,-2,-2,-2,28
459985,2,0,-2,-2,-2,-2,-2,28
459994,2,0,0,2,2,2,2,12
460011,2,100,-2,-2,-2,-2,-2,20
460020,2,0,0,2,2,2,2,17
460075,2,100,0,2,2,2,2,
460093,2,0,-2,-2,-2,-2,-2,13
460109,2,0,0,2,2,2,2,20
460118,2,0,-2,-2,-2,-2,-2,28
460127,2,0,-2,-2,-2,-2,-2,15
460136,2,0,0,2,2,2,2,18
460145,2,0,-2,-2,-2,-2,-2,13
460172,2,40,-2,-2,-2,-2,-2,18
460181,2,0,0,2,2,2,2,36
460190,2,0,0,2,2,2,2,37
460206,2,0,0,2,2,2,2,32
460349,2,0,0,2,2,2,2,11
460376,2,20,0,2,2,2,2,2
460385,2,75,-2,2,2,2,2,6
460394,2,0,0,2,2,2,2,29
460446,2,100,-2,-2,-2,-2,-2,10
460455,2,50,-2,-2,-2,-2,-2,5
460464,2,0,0,2,2,2,2,30
460482,2,0,-2,-2,-2,-2,-2,13
460516,2,0,-2,-2,-2,-2,-2,13
460525,2,0,-2,-2,-2,-2,-2,11
460534,2,0,-2,-2,-2,-2,-2,17
460543,2,50,0,2,2,2,2,46
460552,2,50,-2,-2,-2,-2,-2,
460570,2,25,-2,-2,-2,-2,-2,19
460598,2,,-2,-2,-2,-2,-2,
460677,2,0,0,2,2,2,2,21
460701,2,0,-2,-2,-2,-2,-2,11
460738,2,0,0,2,2,2,2,20
460756,2,0,0,2,2,2,2,25
460765,2,50,-2,-2,-2,-2,-2,10
460783,2,0,0,2,2,2,2,10
460808,2,75,-2,-2,-2,-2,-2,4
460817,2,0,0,2,2,2,2,25
460826,2,40,0,2,2,2,2,30
460835,2,40,0,2,2,2,2,25
460862,2,20,-2,2,2,2,2,18
460871,2,95,0,2,2,2,2,9
460899,2,0,0,2,2,2,2,8
460914,2,100,-2,-2,-2,-2,-2,14
460932,2,75,-2,-2,-2,-2,-2,13
460969,2,100,-2,-2,-2,-2,-2,26
460978,2,0,-2,-2,-2,-2,-2,20
460987,2,0,-2,-2,-2,-2,-2,10
460996,2,200,-2,-2,-2,-2,-2,10
461005,2,50,0,2,2,2,2,14
461014,2,25,0,2,2,2,2,39
461023,2,,0,2,2,2,2,49
461032,2,40,0,2,2,2,2,7
461087,-2,,-2,-2,-2,-2,-2,
461111,2,40,-2,2,2,2,2,10
461120,1,,0,2,2,2,2,
461139,2,,0,2,2,2,2,
461148,2,65,0,2,2,2,2,4
461157,2,50,-2,-2,-2,-2,-2,5
461175,2,0,-2,-2,-2,-2,-2,11
461193,2,100,-2,-2,-2,-2,-2,17
461218,2,100,0,2,2,2,2,9
461245,2,35,-2,2,2,2,2,7
461254,2,75,0,2,2,2,2,10
461263,2,75,0,2,2,2,2,9
461272,2,50,-2,-2,-2,-2,-2,5
461281,2,50,0,2,2,2,2,12
461290,2,100,-2,-2,-2,-2,-2,6
461306,2,15,-2,-2,-2,-2,-2,12
461315,2,20,0,2,2,2,2,5
461324,2,0,0,2,2,2,2,25
461333,1,150,-2,-2,-2,-2,-2,2
461342,2,50,-2,-2,-2,-2,-2,10
461351,2,100,-2,-2,-2,-2,-2,22
461379,2,80,-2,-2,-2,-2,-2,3
461388,2,100,-2,-2,-2,-2,-2,15
461412,2,50,-2,-2,-2,-2,-2,15
461421,2,100,-2,-2,-2,-2,-2,13
461430,2,75,-2,-2,-2,-2,-2,11
461485,2,,0,2,2,2,2,
461494,2,100,-2,-2,-2,-2,-2,15
461500,2,150,-2,-2,-2,-2,-2,10
461528,2,50,0,2,2,2,2,8
461537,2,75,-2,-2,-2,-2,-2,12
461555,2,100,-2,-2,-2,-2,-2,20
461573,2,0,0,2,2,2,2,13
461582,2,100,-2,-2,-2,-2,-2,12
461591,2,100,-2,2,2,2,2,15
461607,2,100,-2,-2,-2,-2,-2,15
461625,2,75,-2,-2,-2,-2,-2,6
461643,2,50,0,2,2,2,2,7
461652,2,100,-2,-2,-2,-2,-2,8
461689,2,0,0,2,2,2,2,14
461704,2,0,-2,-2,-2,-2,-2,12
461713,2,0,-2,-2,-2,-2,-2,9
461722,2,100,-2,-2,-2,-2,-2,7
461740,2,0,-2,-2,-2,-2,-2,12
461759,2,25,0,2,2,2,2,5
461768,2,0,-2,-2,-2,-2,-2,37
461786,2,10,-2,-2,-2,-2,-2,6
461795,1,0,0,2,2,2,2,11
461801,-1,,-2,-2,-2,-2,-2,
461810,2,150,-2,2,2,2,2,15
461829,2,0,-2,-2,-2,-2,-2,10
461838,2,0,-2,-2,-2,-2,-2,20
461847,1,0,0,2,2,2,2,22
461856,2,0,-2,-2,-2,-2,-2,30
461865,2,25,0,2,2,2,2,40
461874,2,10,-2,-2,-2,-2,-2,10
461883,2,50,0,2,2,2,2,22
461892,2,100,-2,-2,-2,-2,-2,10
461908,2,100,-2,-2,-2,-2,-2,12
461917,2,100,-2,-2,-2,-2,-2,15
461926,2,100,-2,-2,-2,-2,-2,11
461944,2,0,-2,-2,-2,-2,-2,6
461953,2,0,0,2,2,2,2,16
461962,2,60,-2,-2,-2,-2,-2,8
461999,2,100,-2,2,2,2,2,15
462008,2,100,-2,-2,-2,-2,-2,15
462017,2,50,-2,-2,-2,-2,-2,17
462035,2,0,-2,-2,-2,-2,-2,13
462044,2,,0,2,2,2,2,
462053,2,100,-2,-2,-2,-2,-2,20
462062,2,0,-2,-2,-2,-2,-2,13
462071,2,100,-2,-2,-2,-2,-2,15
462336,2,0,-2,-2,-2,-2,-2,25
462345,2,100,-2,-2,-2,-2,-2,13
462354,1,30,0,2,2,2,2,9
463056,2,80,0,2,2,2,2,24
464226,1,50,0,1,1,1,1,10
465812,2,0,0,2,2,2,2,45
466152,2,0,0,2,2,2,2,
466161,2,0,0,2,2,2,2,
466189,2,0,0,2,2,2,2,
466921,2,95,0,2,2,2,2,10
466930,2,95,0,2,2,2,2,6
467094,2,0,-2,-2,-2,-2,-2,20
467863,2,100,-2,-2,-2,-2,-2,15
467872,2,100,-2,-2,-2,-2,-2,15
467906,2,100,-2,-2,-2,-2,-2,20
468024,2,0,0,2,2,2,2,
468246,2,100,-2,2,2,2,2,15
468255,2,100,-2,2,2,2,2,7
468705,2,100,-2,-2,-2,-2,-2,
468769,2,100,-2,-2,-2,-2,-2,21
468848,2,0,-2,-2,-2,-2,-2,20
468893,2,50,-2,-2,-2,-2,-2,20
468909,2,0,-2,-2,-2,-2,-2,25
468963,2,50,-2,-2,-2,-2,-2,11
