UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,APPLCN,APPLCNM,APPLCNW,ADMSSN,ADMSSNM,ADMSSNW,ENRLT,ENRLM,ENRLW,ENRLFT,ENRLFTM,ENRLFTW,ENRLPT,ENRLPTM,ENRLPTW,SATNUM,SATPCT,ACTNUM,ACTPCT,SATVR25,SATVR75,SATMT25,SATMT75,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75
213367,1,3,1,1,1,3,2,1,3,6414,2431,3983,4984,1863,3121,798,318,480,796,318,478,2,0,2,,,,,,,,,,,,,,
213385,1,5,1,1,1,3,1,1,3,8521,4677,3844,2682,1309,1373,698,357,341,698,357,341,,,,493,71,247,35,620,700,630,740,28,33,29,34,27,32
213400,1,3,1,3,1,3,1,1,3,276,121,155,265,117,148,171,75,96,163,73,90,8,2,6,144,84,30,18,500,600,480,580,18,24,18,24,16,24
213507,1,2,1,1,3,3,5,1,5,2649,1248,1401,2108,955,1153,478,229,249,478,229,249,,,,399,83,74,15,520,630,530,640,21,27,20,28,21,28
213543,2,3,1,2,1,3,1,2,3,15649,8926,6723,5023,2608,2415,1406,776,630,1406,776,630,,,,981,70,425,30,620,690,660,760,29,33,30,35,27,33
213598,1,5,1,3,3,3,1,1,3,4429,1411,3018,3666,1064,2602,445,150,295,443,149,294,2,1,1,391,88,58,13,440,510,430,500,16,18,15,19,15,17
213613,1,2,1,2,2,2,1,1,3,2203,885,1318,2089,843,1246,598,239,359,590,236,354,8,3,5,562,94,52,9,460,570,460,560,17,22,14,22,16,23
213622,3,3,1,3,1,3,3,3,1,22,3,19,14,0,14,13,,13,13,,13,,,,,,,,,,,,,,,,,
213668,1,1,1,1,1,2,1,1,3,3204,1420,1783,1996,883,1112,340,166,174,340,166,174,,,,281,83,59,17,520,610,520,610,19,24,17,24,18,23
213774,1,2,1,2,2,3,1,1,3,934,296,638,799,247,552,174,61,113,157,54,103,17,7,10,105,60,7,4,380,480,370,480,15,19,17,20,16,23
213783,1,1,1,2,3,1,1,1,3,1851,602,1249,1778,562,1216,450,153,297,446,153,293,4,0,4,407,90,60,13,470,570,450,550,16,22,15,22,16,22
213826,1,2,1,2,1,2,1,1,3,2005,587,1418,1559,453,1106,361,117,244,360,117,243,1,0,1,360,100,8,2,500,600,500,590,22,29,22,32,22,27
213987,1,3,1,2,1,5,3,2,3,2936,1257,1679,2538,1051,1487,591,239,352,591,239,352,0,0,0,,,,,,,,,,,,,,
213996,1,2,1,2,3,3,1,1,3,2640,963,1677,2003,749,1254,606,246,360,606,246,360,,,,557,92,138,23,560,660,530,650,23,30,22,31,22,28
214041,1,2,1,2,2,3,1,1,3,6251,2686,3565,4955,2054,2901,1334,570,764,1288,548,740,46,22,24,1236,93,0,0,490,600,490,570,,,,,,
214069,1,2,1,5,2,2,1,1,3,1547,610,937,1327,551,776,414,167,247,410,167,243,4,0,4,355,87,50,12,520,610,530,610,22,27,21,25,19,25
214148,1,3,1,2,2,1,5,1,3,1277,0,1277,600,,600,103,,103,102,,102,1,,1,61,59,14,14,540,650,510,650,23,28,,,,
214157,2,2,1,2,1,1,2,1,3,2127,874,1253,1599,649,950,428,185,243,428,185,243,0,0,0,,,,,,,,,,,,,,
214166,1,2,1,1,2,2,3,1,3,1407,422,985,1335,401,934,246,76,170,243,76,167,3,0,3,,,,,,,,,,,,,,
214175,1,5,1,1,1,3,5,1,3,4224,1748,2476,2798,1083,1715,538,209,329,538,209,329,,,,353,66,146,27,580,680,570,660,26,31,26,34,25,28
214272,1,3,1,2,1,2,1,1,3,3641,1203,2438,2269,713,1556,418,133,285,416,132,284,2,1,1,393,94,47,11,460,550,460,540,16,20,,,,
214290,3,3,1,3,3,3,3,3,1,287,277,10,287,277,10,202,196,6,202,196,6,,,,,,,,,,,,,,,,,
214476,1,3,5,3,1,5,3,3,1,22,6,16,22,6,16,7,2,5,7,2,5,,,,,,,,,,,,,,,,,
214528,3,3,1,3,3,3,3,3,1,145,139,6,88,85,3,64,62,2,57,55,2,7,7,0,,,,,,,,,,,,,,
214777,1,3,1,2,3,3,1,1,3,95970,46305,49465,72880,35689,37053,15989,8642,7347,15744,8527,7217,245,115,130,12350,77,2072,13,540,640,530,670,23,30,22,30,23,29
214892,3,3,1,3,2,3,3,3,1,163,59,104,123,44,79,76,26,50,76,26,50,,,,,,,,,,,,,,,,,
214971,1,3,1,3,1,1,3,1,3,172,34,138,152,27,125,32,5,27,31,5,26,1,0,1,,,,,,,,,,,,,,
215053,1,2,1,2,2,1,2,1,3,353,92,261,153,34,119,69,23,46,69,23,46,0,0,0,,,,,,,,,,,,,,
215062,1,3,1,2,1,3,1,2,3,44961,22459,22502,3446,1625,1821,2400,1150,1250,2400,1150,1250,0,0,0,1499,62,901,38,700,760,750,800,33,35,34,36,32,35
215105,1,3,1,2,3,1,3,1,3,1733,452,1131,1271,355,809,401,121,244,401,121,244,0,0,0,,,,,,,,,,,,,,
215114,1,2,1,2,5,1,1,1,3,569,245,324,471,193,278,234,106,128,232,106,126,2,0,2,190,82,40,17,510,640,490,607,19,24,20,26,18,24
215132,1,3,1,1,1,3,1,2,3,3639,1086,2553,2582,777,1805,428,147,281,428,147,281,0,0,0,408,95,78,18,560,640,560,670,23,28,22,29,22,28
215266,1,2,1,2,2,3,1,1,3,4521,1737,2784,3295,1310,1985,432,178,254,432,178,254,0,0,0,388,90,79,18,490,590,480,570,17,25,16,23,17,22
215275,1,2,1,1,2,3,1,1,3,2127,820,1307,1783,697,1086,412,176,236,411,175,236,1,1,0,390,95,96,23,510,600,500,590,20,25,18,24,18,24
215284,1,1,1,2,2,3,1,1,3,2968,1382,1586,2331,1105,1226,605,341,264,605,341,264,0,0,0,575,95,92,15,510,610,510,610,19,24,18,23,18,25
215293,2,5,1,1,5,3,1,1,3,32091,14485,17606,18180,7872,10308,4026,1746,2280,4022,1742,2280,4,4,0,3335,83,1376,34,630,700,630,740,28,33,27,34,26,31
215309,2,2,1,2,2,3,1,1,3,87,20,67,63,15,48,29,7,22,29,7,22,0,0,0,19,66,0,0,400,520,400,500,,,,,,
215442,1,3,1,2,3,3,1,1,3,5359,1659,3700,3918,1124,2794,633,225,408,629,222,407,4,3,1,482,76,160,25,500,610,480,580,19,26,19,27,17,25
215594,1,1,1,2,1,3,1,2,1,105,15,90,24,7,17,23,6,17,18,4,14,5,2,3,21,91,0,0,480,580,493,578,,,,,,
215637,1,3,1,3,1,3,2,2,1,416,199,209,407,198,209,134,66,68,134,66,68,,,,,,,,,,,,,,,,,
215655,1,2,1,2,2,3,1,1,3,5956,2734,3222,5030,2331,2699,732,413,319,731,413,318,1,0,1,601,83,105,14,510,600,510,610,21,27,21,26,19,25
215682,5,3,1,5,3,3,3,3,1,226,203,23,136,122,14,107,99,8,107,99,8,,,,,,,,,,,,,,,,,
215691,1,5,1,2,5,3,5,1,3,784,241,543,722,205,517,109,41,68,90,33,57,19,8,11,67,61,12,15,480,570,500,560,16,22,13,22,16,24
215743,1,3,1,2,1,2,1,1,3,1748,702,1046,1303,496,807,401,160,241,401,160,241,0,0,0,358,89,111,28,520,630,510,620,20,26,19,26,19,25
215770,1,2,1,2,1,3,5,1,3,8692,3967,4725,6517,2909,3608,1103,507,596,1103,507,596,0,0,0,799,72,174,18,570,650,550,650,23,29,,,,
215798,1,5,1,1,2,2,1,1,3,2025,1058,967,1371,664,707,359,191,168,358,190,168,1,1,0,332,92,93,26,520,620,510,620,20,27,20,27,18,26
215929,1,1,1,2,1,3,1,1,3,9545,3601,5944,7285,2930,4355,1009,425,584,1009,425,584,0,0,0,835,83,208,21,570,650,550,660,24,29,,,,
215947,2,2,1,2,2,3,2,1,3,2539,980,1559,1922,687,1235,404,158,246,401,157,244,3,1,2,,,,,,,,,,,,,,
215974,3,3,1,3,1,3,3,3,1,25,2,23,11,1,10,9,1,8,9,1,8,,,,,,,,,,,,,,,,,
215992,3,3,1,3,3,3,3,3,1,86,28,58,79,25,54,64,20,44,62,19,43,2,1,1,,,,,,,,,,,,,,
216010,1,1,1,1,2,3,1,1,3,6019,2748,3271,5491,2478,3013,1296,627,669,1292,627,665,4,0,4,1229,95,129,10,470,580,460,570,16,23,15,22,16,23
216038,1,2,1,2,3,3,1,1,3,5781,2373,3408,4084,1634,2450,1580,657,923,1579,656,923,1,1,0,1465,93,305,19,500,590,500,580,19,24,18,24,18,24
216047,5,3,1,3,1,3,3,2,3,6,6,0,6,6,,6,6,,6,6,,,,,,,,,,,,,,,,,,
216083,2,2,1,3,1,3,3,2,1,228,86,142,218,83,135,87,40,47,87,40,47,0,0,0,,,,,,,,,,,,,,
216278,1,2,1,1,1,2,2,1,3,5723,2385,3338,4122,1601,2521,620,254,366,620,254,366,0,0,0,,,,,,,,,,,,,,
216287,5,5,1,2,1,3,1,2,3,11442,4763,6679,1022,478,544,417,202,215,417,202,215,,,,284,68,156,37,680,750,700,790,31,35,33,35,29,34
216296,1,2,1,2,2,2,2,3,1,1579,1416,163,1401,1239,162,574,518,56,574,518,56,0,0,0,,,,,,,,,,,,,,
216311,2,2,2,3,2,1,3,3,3,53,53,0,40,40,,36,36,,36,36,,,,,,,,,,,,,,,,,,
216339,1,5,1,1,5,3,3,1,3,35599,14392,21207,21375,8437,12938,4967,2043,2924,4942,2033,2909,25,10,15,,,,,,,,,,,,,,
216357,1,2,1,2,2,3,1,1,3,1827,1058,769,1450,825,625,248,131,117,248,131,117,,,,186,75,85,34,450,580,440,570,15,23,14,22,15,25
216366,1,1,1,1,1,5,1,1,3,4317,1217,3100,2844,801,2043,627,190,437,617,190,427,10,0,10,519,83,89,14,540,630,530,630,21,28,21,27,19,26
216524,1,2,1,1,1,3,5,1,3,3530,1710,1820,2792,1287,1505,431,220,211,431,220,211,,,,310,72,74,17,580,670,570,680,24,30,23,32,24,29
216542,1,5,1,5,5,3,2,1,3,394,186,208,247,111,136,110,51,59,105,48,57,5,3,2,,,,,,,,,,,,,,
216597,1,2,1,1,1,3,1,1,3,22909,10659,12250,6470,2952,3518,1695,783,912,1686,776,910,9,7,2,1034,61,653,39,650,710,670,760,31,34,32,35,28,32
216667,1,2,1,2,1,3,2,1,3,2722,1269,1453,2320,1038,1282,291,138,153,291,138,153,0,0,0,,,,,,,,,,,,,,
216694,1,5,1,1,2,3,1,1,3,1589,738,851,1470,669,801,355,140,215,355,140,215,0,0,0,278,78,76,21,480,590,470,560,18,23,16,23,17,23
216764,2,2,1,1,3,2,1,2,3,15077,5393,9684,11356,3932,7424,2871,1115,1756,2860,1109,1751,11,6,5,2628,92,240,8,520,610,510,600,20,26,20,26,18,25
216773,1,2,1,3,1,3,2,1,1,18,2,16,13,2,11,13,2,11,13,2,11,,,,,,,,,,,,,,,,,
216782,3,3,3,3,3,3,3,3,1,42,4,38,38,4,34,31,0,31,31,,31,,,,,,,,,,,,,,,,,
216807,1,2,1,1,2,3,5,5,3,2459,1234,1225,1636,779,857,280,140,140,280,140,140,,,,217,78,109,39,490,595,480,590,19,26,18,25,18,26
216852,1,2,1,2,2,3,1,1,3,6245,2605,3640,4490,1887,2603,762,361,401,727,354,373,35,7,28,683,94,123,17,520,600,520,610,20,25,19,24,18,26
216931,1,1,1,2,3,3,1,3,3,3756,1873,1883,2953,1451,1502,550,259,291,532,248,284,18,11,7,492,92,82,15,510,608,510,610,20,26,18,25,18,25
216940,5,3,1,3,2,3,3,3,1,349,349,0,113,113,,88,88,,88,88,,,,,,,,,,,,,,,,,,
217013,1,2,1,2,2,3,5,1,3,806,198,608,748,178,570,199,43,156,198,43,155,1,0,1,154,78,16,8,470,610,440,580,19,24,18,23,17,23
217040,3,3,2,1,1,3,3,3,3,21,21,0,18,18,,15,15,,15,15,,,,,,,,,,,,,,,,,,
217059,1,3,1,2,2,3,1,1,3,6011,2275,3736,4145,1580,2565,946,407,539,942,403,539,4,4,0,890,94,142,15,500,600,500,610,19,25,18,24,19,25
217156,2,2,1,1,1,3,1,2,3,38674,15792,22882,2733,1375,1358,1662,821,841,1662,821,841,,,,1118,67,805,48,700,770,740,800,33,35,34,36,31,35
217165,1,2,1,1,1,3,5,1,3,7633,4550,3083,5419,3191,2228,854,526,328,854,526,328,0,0,0,602,70,58,7,560,640,570,660,25,29,,,,
217235,1,2,1,2,3,3,2,1,3,11668,3991,7656,10819,3597,7209,1494,585,909,1473,575,898,21,10,11,,,,,,,,,,,,,,
217305,5,3,5,3,5,3,5,1,5,2084,1391,693,1317,995,322,481,368,113,481,368,113,,,,167,35,2,1,480,580,480,580,16,18,6,7,10,11
217402,1,5,1,1,1,3,5,1,5,11478,5174,6304,5447,2398,3049,1094,496,598,1090,493,597,4,3,1,551,51,189,17,610,670,600,680,27,31,27,33,25,29
217420,2,2,1,1,1,3,1,1,3,4753,1642,3111,3726,1160,2566,953,285,668,919,275,644,34,10,24,846,89,29,3,450,550,430,530,16,19,,,,
217484,1,5,1,1,1,2,1,1,2,22113,8802,13311,16534,6331,10203,3140,1380,1760,3123,1371,1752,17,9,8,2921,94,418,13,530,620,520,620,23,28,22,28,22,27
217493,1,3,1,2,2,1,1,1,3,3832,929,2903,987,330,657,480,154,326,480,154,326,,,,399,83,92,19,610,700,620,770,26,32,27,35,25,31
217518,1,2,1,1,1,2,3,2,3,8906,4168,4738,7601,3409,4192,1113,561,552,1111,560,551,2,1,1,,,,,,,,,,,,,,
217536,1,5,1,1,1,2,2,1,3,4889,1462,3426,3607,1055,2551,655,225,430,654,225,429,1,0,1,,,,,,,,,,,,,,
217624,1,2,1,5,5,5,2,2,2,689,246,443,367,156,211,241,113,128,229,105,124,12,8,4,,,,,,,,,,,,,,
217633,1,2,1,2,2,3,1,1,3,2277,683,1594,1565,479,1086,643,200,443,640,200,440,3,0,3,486,76,399,62,450,620,410,590,20,26,20,27,18,25
217688,1,5,1,2,2,3,1,1,3,5398,1809,3589,2680,916,1764,579,220,359,578,220,358,1,0,1,418,72,349,60,520,620,500,580,20,31,19,26,18,24
217721,1,2,1,2,3,3,1,3,3,7554,2667,4887,5799,2051,3748,739,314,425,725,306,419,14,8,6,366,50,264,36,420,520,400,510,15,19,12,19,15,18
217776,1,5,1,2,3,3,1,1,3,1042,358,627,365,123,217,199,84,115,194,82,112,5,2,3,144,72,105,53,468,560,480,593,17,23,16,23,16,23
217819,1,1,1,1,2,3,1,1,3,11783,3526,8257,9230,2490,6740,2051,612,1439,2046,609,1437,5,3,2,1217,59,861,42,550,640,530,620,22,28,22,30,19,26
217864,1,2,1,1,3,3,1,1,3,2742,2311,431,2049,1731,318,646,567,79,646,567,79,0,0,0,403,63,230,36,530,620,520,610,20,25,20,25,19,25
217873,1,2,1,2,3,3,1,2,3,9081,3178,5903,5013,1754,3259,469,156,313,469,156,313,,,,256,55,213,45,430,530,400,520,15,19,14,19,15,18
217882,1,5,1,1,3,3,1,1,3,29070,12885,16185,14900,6351,8549,3932,1784,2148,3929,1781,2148,3,3,0,2422,62,1510,38,620,690,610,710,27,32,27,34,25,30
217907,1,5,1,2,2,2,1,1,3,1332,501,831,843,323,520,266,119,147,265,118,147,1,1,0,153,58,113,42,470,630,430,600,18,28,15,26,17,26
217925,1,3,3,2,3,3,1,1,3,336,184,152,161,90,71,132,74,58,132,74,58,,,,105,80,50,38,480,580,450,560,18,25,17,25,17,24
217934,1,1,1,3,5,3,2,1,3,817,3,814,789,3,786,176,3,173,168,0,168,8,3,5,,,,,,,,,,,,,,
217961,1,2,1,2,3,3,5,3,3,1163,0,1163,1039,,1039,251,,251,214,,214,37,,37,200,80,37,15,500,610,500,620,16,22,16,22,16,22
217998,1,1,1,1,5,3,1,5,3,1074,653,421,748,425,323,428,311,117,428,311,117,0,0,0,360,84,73,18,470,570,460,550,17,22,15,21,16,22
218061,1,1,1,1,5,1,1,1,3,4252,1381,2871,2893,912,1981,720,253,467,706,248,458,14,5,9,401,56,478,66,460,570,440,540,16,21,15,21,16,22
218070,1,5,1,5,2,3,5,1,3,5258,2198,3060,2987,1143,1844,653,262,391,653,262,391,,,,267,41,284,43,630,710,610,710,28,32,28,35,25,30
218229,1,1,1,1,2,3,1,1,3,5774,1629,4145,2492,717,1775,943,313,630,943,313,630,0,0,0,640,68,303,32,480,580,460,550,17,23,15,22,16,21
218238,1,2,1,3,2,3,1,1,3,2569,1241,1328,1308,686,622,339,207,132,329,205,124,10,2,8,165,50,113,34,490,580,480,580,18,24,16,23,17,24
218414,1,5,2,2,2,3,1,1,3,1968,1022,946,1235,644,591,340,199,141,340,199,141,0,0,0,286,84,236,69,440,560,430,540,16,21,16,19,14,20
218441,1,2,1,2,2,5,1,1,3,1934,913,1021,1215,542,673,401,196,205,394,193,201,7,3,4,233,58,329,82,420,610,450,630,19,28,19,29,19,28
218539,1,5,1,2,2,3,5,5,3,2141,1096,1045,1616,813,803,342,168,174,342,168,174,,,,251,73,197,58,500,620,500,610,19,26,,,,
218645,1,1,1,1,3,3,1,1,3,2775,944,1831,1547,522,1025,558,203,355,556,203,353,2,0,2,417,75,267,48,490,590,470,550,17,23,16,23,16,22
218654,1,3,1,1,3,3,1,1,3,2167,606,1561,1360,378,982,449,142,307,440,137,303,9,5,4,314,71,225,51,470,570,460,530,17,22,15,22,16,20
218663,1,2,1,1,3,3,1,1,3,31268,12938,18330,21464,9015,12449,6286,2813,3473,6279,2809,3470,7,4,3,4061,65,2182,35,600,680,580,690,25,31,24,33,24,29
218672,1,2,1,1,3,3,1,1,3,2017,798,1219,1656,667,989,334,165,169,328,164,164,6,1,5,214,65,135,41,460,560,450,540,15,20,13,19,15,20
218681,1,2,1,1,3,3,1,1,3,1442,531,911,1056,395,661,220,89,131,216,88,128,4,1,3,96,44,113,51,420,530,390,500,14,17,11,17,14,17
218690,1,2,1,1,3,3,1,1,3,1658,663,995,1360,536,824,258,132,126,252,128,124,6,4,2,127,49,129,50,470,570,450,540,15,20,14,19,15,19
218706,1,2,1,1,3,3,1,1,3,1494,684,810,1370,634,736,148,67,81,144,66,78,4,1,3,68,46,73,50,400,480,365,490,14,17,12,16,15,16
218724,1,5,1,2,2,3,1,3,3,15061,6031,9030,10373,4050,6323,2304,960,1344,2301,958,1343,3,2,1,1095,48,1042,45,510,590,500,580,19,24,18,24,17,24
218733,1,1,1,5,5,3,1,1,3,2631,1078,1553,1748,681,1067,371,167,204,359,163,196,12,4,8,203,55,228,61,420,500,420,490,15,17,,,,
218742,2,2,1,1,2,3,1,1,3,4395,1461,2934,2555,826,1729,881,292,589,881,292,589,0,0,0,608,69,442,50,470,570,450,540,17,22,16,22,16,21
218821,1,1,1,5,2,3,1,1,3,1653,813,840,1010,506,504,513,270,243,513,270,243,,,,290,57,317,62,418,520,400,500,15,19,13,19,15,18
218964,1,3,1,1,2,3,1,1,3,6101,1830,4271,4196,1200,2996,1073,337,736,1073,337,736,0,0,0,633,59,434,41,490,600,460,560,18,24,,,,
218973,1,5,1,2,1,5,5,1,3,3786,1711,2075,2265,1004,1261,474,221,253,474,221,253,,,,203,43,165,35,600,680,590,670,26,30,25,32,24,28
219000,1,2,1,2,5,3,5,1,3,2224,935,1289,1488,576,912,432,153,279,430,153,277,2,0,2,32,7,399,92,550,660,540,700,23,29,22,28,22,30
219046,1,1,1,1,3,3,1,3,3,2129,759,1370,1787,605,1182,521,171,350,475,154,321,46,17,29,59,12,411,83,490,590,480,580,18,24,17,24,17,25
219082,1,1,1,3,3,3,1,1,3,978,631,347,757,502,255,425,315,110,403,303,100,22,12,10,52,12,372,88,500,640,505,630,19,25,17,25,19,26
219091,1,5,1,3,3,3,1,1,3,916,595,321,611,377,234,165,85,80,165,85,80,,,,25,15,140,85,450,590,440,560,19,24,16,23,18,25
219198,1,2,1,3,3,3,1,2,3,479,225,254,343,152,191,124,52,72,120,52,68,4,0,4,8,6,87,70,410,540,400,510,18,24,17,23,17,25
219259,1,1,1,1,3,3,1,1,3,1409,630,779,1190,520,670,342,170,172,325,162,163,17,8,9,16,5,311,91,470,570,510,620,19,25,17,24,18,26
219295,1,3,1,3,3,3,1,1,3,367,303,64,331,271,60,70,54,16,64,48,16,6,6,0,35,50,48,69,463,598,503,595,17,21,16,21,16,22
219347,5,3,1,2,3,3,1,1,3,1504,1049,455,1152,831,321,468,346,122,461,344,117,7,2,5,123,26,394,84,565,665,590,690,24,29,22,30,25,30
219356,1,1,1,1,5,3,1,1,3,5861,2632,3229,5277,2345,2932,2123,1001,1122,2057,976,1081,66,25,41,76,4,2033,96,520,630,530,630,19,26,18,25,19,26
219383,1,3,3,2,3,3,1,3,3,1929,635,1294,1764,568,1196,297,113,184,292,110,182,5,3,2,11,4,286,96,500,610,570,620,20,25,19,24,20,25
219471,1,1,1,1,5,3,1,5,3,4434,1624,2810,3830,1367,2463,1321,460,861,1245,437,808,76,23,53,69,5,1198,92,500,600,490,580,19,25,18,25,18,25
219602,1,3,1,3,3,3,1,1,3,7416,2783,4633,7044,2611,4433,1716,717,999,1516,599,917,200,118,82,20,1,1454,85,490,570,470,600,19,24,17,24,17,23
219639,1,3,1,5,3,3,1,1,3,413,44,369,246,29,217,94,12,82,89,12,77,5,0,5,0,0,94,100,,,,,20,24,20,24,17,23
219709,1,1,2,1,2,3,1,3,3,7965,2476,5489,6675,2006,4669,1684,590,1094,1675,589,1086,9,1,8,767,46,1210,72,580,670,550,650,24,29,24,33,22,27
219718,1,1,3,2,3,3,5,5,3,1541,681,860,1391,612,779,569,264,305,445,217,228,124,47,77,29,5,256,45,470,543,475,560,16,20,14,20,15,18
219790,1,3,1,2,5,3,2,1,3,990,385,605,505,216,289,195,104,91,195,104,91,0,0,0,,,,,,,,,,,,,,
219806,1,2,1,1,2,3,1,1,3,3862,1387,2475,2674,968,1706,557,227,330,556,226,330,1,1,0,89,16,494,89,480,570,443,608,19,29,16,30,18,29
219833,1,2,1,2,2,3,1,1,3,3284,1278,2006,1647,672,975,340,146,194,339,146,193,1,0,1,0,0,314,92,,,,,22,27,22,29,20,26
219903,3,3,1,3,2,3,3,3,1,921,80,841,860,74,786,321,30,291,321,30,291,,,,,,,,,,,,,,,,,
